Cod Município;Território
3106705;RM de Belo Horizonte
3106804;Demais Municípios de Minas Gerais
3106903;Demais Municípios de Minas Gerais
3107000;Demais Municípios de Minas Gerais
3107109;Demais Municípios de Minas Gerais
3107208;Demais Municípios de Minas Gerais
3107307;Demais Municípios de Minas Gerais
3107406;Demais Municípios de Minas Gerais
3107505;Demais Municípios de Minas Gerais
3107604;Demais Municípios de Minas Gerais
3107703;RM de Belo Horizonte
3107802;RM do Vale do Aço
3107901;Demais Municípios de Minas Gerais
3108008;Demais Municípios de Minas Gerais
3108107;RM de Belo Horizonte
3108206;Demais Municípios de Minas Gerais
3108255;Demais Municípios de Minas Gerais
3108305;Demais Municípios de Minas Gerais
3108404;Demais Municípios de Minas Gerais
3108503;Demais Municípios de Minas Gerais
3108552;Demais Municípios de Minas Gerais
3108602;Demais Municípios de Minas Gerais
3108701;Demais Municípios de Minas Gerais
3108800;RM do Vale do Aço
3108909;Demais Municípios de Minas Gerais
3109006;RM de Belo Horizonte
3109105;Demais Municípios de Minas Gerais
3109204;Demais Municípios de Minas Gerais
3109253;RM do Vale do Aço
3109303;RIDE do Distrito Federal e Entorno
3109402;Demais Municípios de Minas Gerais
3109451;RIDE do Distrito Federal e Entorno
3109501;Demais Municípios de Minas Gerais
3109600;Demais Municípios de Minas Gerais
3109709;Demais Municípios de Minas Gerais
3109808;Demais Municípios de Minas Gerais
3109907;Demais Municípios de Minas Gerais
3110004;RM de Belo Horizonte
3110103;Demais Municípios de Minas Gerais
3110202;Demais Municípios de Minas Gerais
3110301;Demais Municípios de Minas Gerais
3110400;Demais Municípios de Minas Gerais
3110509;Demais Municípios de Minas Gerais
3110608;Demais Municípios de Minas Gerais
3110707;Demais Municípios de Minas Gerais
3110806;Demais Municípios de Minas Gerais
3110905;Demais Municípios de Minas Gerais
3111002;Demais Municípios de Minas Gerais
3111101;Demais Municípios de Minas Gerais
3111150;Demais Municípios de Minas Gerais
3111200;Demais Municípios de Minas Gerais
3111309;Demais Municípios de Minas Gerais
3111408;Demais Municípios de Minas Gerais
3111507;Demais Municípios de Minas Gerais
3111606;Demais Municípios de Minas Gerais
3111705;Demais Municípios de Minas Gerais
3111804;Demais Municípios de Minas Gerais
3111903;Demais Municípios de Minas Gerais
3112000;Demais Municípios de Minas Gerais
3112059;Demais Municípios de Minas Gerais
3112109;Demais Municípios de Minas Gerais
3112208;Demais Municípios de Minas Gerais
3112307;Demais Municípios de Minas Gerais
3112406;Demais Municípios de Minas Gerais
3112505;RM de Belo Horizonte
3112604;Demais Municípios de Minas Gerais
3112653;Demais Municípios de Minas Gerais
3112703;Demais Municípios de Minas Gerais
3112802;Demais Municípios de Minas Gerais
3112901;Demais Municípios de Minas Gerais
3113008;Demais Municípios de Minas Gerais
3113107;Demais Municípios de Minas Gerais
3113206;Demais Municípios de Minas Gerais
3113305;Demais Municípios de Minas Gerais
3113404;RM do Vale do Aço
3113503;Demais Municípios de Minas Gerais
3113602;Demais Municípios de Minas Gerais
3113701;Demais Municípios de Minas Gerais
3113800;Demais Municípios de Minas Gerais
3113909;Demais Municípios de Minas Gerais
3114006;Demais Municípios de Minas Gerais
3114105;Demais Municípios de Minas Gerais
3114204;Demais Municípios de Minas Gerais
3114303;Demais Municípios de Minas Gerais
3114402;Demais Municípios de Minas Gerais
3114501;Demais Municípios de Minas Gerais
3114550;Demais Municípios de Minas Gerais
3114600;Demais Municípios de Minas Gerais
3114709;Demais Municípios de Minas Gerais
3114808;Demais Municípios de Minas Gerais
3114907;Demais Municípios de Minas Gerais
3115003;Demais Municípios de Minas Gerais
3115102;Demais Municípios de Minas Gerais
3115201;Demais Municípios de Minas Gerais
3115300;Demais Municípios de Minas Gerais
3115359;Demais Municípios de Minas Gerais
3115409;Demais Municípios de Minas Gerais
3115458;Demais Municípios de Minas Gerais
3115474;Demais Municípios de Minas Gerais
3115508;Demais Municípios de Minas Gerais
3115607;Demais Municípios de Minas Gerais
3115706;Demais Municípios de Minas Gerais
3115805;Demais Municípios de Minas Gerais
3115904;Demais Municípios de Minas Gerais
3116001;Demais Municípios de Minas Gerais
3116100;Demais Municípios de Minas Gerais
3116159;Demais Municípios de Minas Gerais
3116209;Demais Municípios de Minas Gerais
3116308;Demais Municípios de Minas Gerais
3116407;Demais Municípios de Minas Gerais
3116506;Demais Municípios de Minas Gerais
3116605;Demais Municípios de Minas Gerais
3116704;Demais Municípios de Minas Gerais
3116803;Demais Municípios de Minas Gerais
3116902;Demais Municípios de Minas Gerais
3117009;Demais Municípios de Minas Gerais
3117108;Demais Municípios de Minas Gerais
3117207;Demais Municípios de Minas Gerais
3117306;Demais Municípios de Minas Gerais
3117405;Demais Municípios de Minas Gerais
3117504;Demais Municípios de Minas Gerais
3117603;Demais Municípios de Minas Gerais
3117702;Demais Municípios de Minas Gerais
3117801;Demais Municípios de Minas Gerais
3117836;Demais Municípios de Minas Gerais
3117876;RM de Belo Horizonte
3117900;Demais Municípios de Minas Gerais
3118007;Demais Municípios de Minas Gerais
3118106;Demais Municípios de Minas Gerais
3118205;Demais Municípios de Minas Gerais
3118304;Demais Municípios de Minas Gerais
3118403;Demais Municípios de Minas Gerais
3118502;Demais Municípios de Minas Gerais
3118601;RM de Belo Horizonte
3118700;Demais Municípios de Minas Gerais
3118809;Demais Municípios de Minas Gerais
3118908;Demais Municípios de Minas Gerais
3119005;Demais Municípios de Minas Gerais
3119104;Demais Municípios de Minas Gerais
3119203;Demais Municípios de Minas Gerais
3119302;Demais Municípios de Minas Gerais
3119401;RM do Vale do Aço
3119500;Demais Municípios de Minas Gerais
3119609;Demais Municípios de Minas Gerais
3119708;Demais Municípios de Minas Gerais
3119807;Demais Municípios de Minas Gerais
3119906;Demais Municípios de Minas Gerais
3119955;Demais Municípios de Minas Gerais
3120003;RM do Vale do Aço
3120102;Demais Municípios de Minas Gerais
3120151;Demais Municípios de Minas Gerais
3120201;Demais Municípios de Minas Gerais
3120300;Demais Municípios de Minas Gerais
3120409;Demais Municípios de Minas Gerais
3120508;Demais Municípios de Minas Gerais
3120607;Demais Municípios de Minas Gerais
3120706;Demais Municípios de Minas Gerais
3120805;Demais Municípios de Minas Gerais
3120839;Demais Municípios de Minas Gerais
3120870;Demais Municípios de Minas Gerais
3120904;Demais Municípios de Minas Gerais
3121001;Demais Municípios de Minas Gerais
3121100;Demais Municípios de Minas Gerais
3121209;Demais Municípios de Minas Gerais
3121258;Demais Municípios de Minas Gerais
3121308;Demais Municípios de Minas Gerais
3121407;Demais Municípios de Minas Gerais
3121506;Demais Municípios de Minas Gerais
3121605;Demais Municípios de Minas Gerais
3121704;Demais Municípios de Minas Gerais
3121803;RM do Vale do Aço
3121902;Demais Municípios de Minas Gerais
3122009;Demais Municípios de Minas Gerais
3122108;Demais Municípios de Minas Gerais
3122207;Demais Municípios de Minas Gerais
3122306;Demais Municípios de Minas Gerais
3122355;Demais Municípios de Minas Gerais
3122405;Demais Municípios de Minas Gerais
3122454;Demais Municípios de Minas Gerais
3122470;Demais Municípios de Minas Gerais
3122504;RM do Vale do Aço
3122603;Demais Municípios de Minas Gerais
3122702;Demais Municípios de Minas Gerais
3122801;Demais Municípios de Minas Gerais
3122900;Demais Municípios de Minas Gerais
3123007;Demais Municípios de Minas Gerais
3123106;Demais Municípios de Minas Gerais
3123205;Demais Municípios de Minas Gerais
3123304;Demais Municípios de Minas Gerais
3123403;Demais Municípios de Minas Gerais
3123502;Demais Municípios de Minas Gerais
3123528;Demais Municípios de Minas Gerais
3123601;Demais Municípios de Minas Gerais
3123700;Demais Municípios de Minas Gerais
3123809;Demais Municípios de Minas Gerais
3123858;RM do Vale do Aço
3123908;Demais Municípios de Minas Gerais
3124005;Demais Municípios de Minas Gerais
3124104;RM de Belo Horizonte
3124203;Demais Municípios de Minas Gerais
3124302;Demais Municípios de Minas Gerais
3124401;Demais Municípios de Minas Gerais
3124500;Demais Municípios de Minas Gerais
3124609;Demais Municípios de Minas Gerais
3124708;Demais Municípios de Minas Gerais
3124807;Demais Municípios de Minas Gerais
3124906;Demais Municípios de Minas Gerais
3125002;Demais Municípios de Minas Gerais
3125101;Demais Municípios de Minas Gerais
3125200;Demais Municípios de Minas Gerais
3125309;Demais Municípios de Minas Gerais
3125408;Demais Municípios de Minas Gerais
3125507;Demais Municípios de Minas Gerais
3125606;Demais Municípios de Minas Gerais
3125705;Demais Municípios de Minas Gerais
3125804;Demais Municípios de Minas Gerais
3125903;Demais Municípios de Minas Gerais
3125952;Demais Municípios de Minas Gerais
3126000;RM de Belo Horizonte
3126109;Demais Municípios de Minas Gerais
3126208;Demais Municípios de Minas Gerais
3126307;Demais Municípios de Minas Gerais
3126406;RM de Belo Horizonte
3126505;Demais Municípios de Minas Gerais
3126604;Demais Municípios de Minas Gerais
3126703;Demais Municípios de Minas Gerais
3126752;Demais Municípios de Minas Gerais
3126802;Demais Municípios de Minas Gerais
3126901;Demais Municípios de Minas Gerais
3126950;Demais Municípios de Minas Gerais
3127008;Demais Municípios de Minas Gerais
3127057;Demais Municípios de Minas Gerais
3127073;Demais Municípios de Minas Gerais
3127107;Demais Municípios de Minas Gerais
3127206;RM de Belo Horizonte
3127305;Demais Municípios de Minas Gerais
3127339;Demais Municípios de Minas Gerais
3127354;Demais Municípios de Minas Gerais
3127370;Demais Municípios de Minas Gerais
3127388;Demais Municípios de Minas Gerais
3127404;Demais Municípios de Minas Gerais
3127503;Demais Municípios de Minas Gerais
3127602;Demais Municípios de Minas Gerais
3127701;Demais Municípios de Minas Gerais
3127800;Demais Municípios de Minas Gerais
3127909;Demais Municípios de Minas Gerais
3128006;Demais Municípios de Minas Gerais
3128105;Demais Municípios de Minas Gerais
3128204;Demais Municípios de Minas Gerais
3128253;Demais Municípios de Minas Gerais
3128303;Demais Municípios de Minas Gerais
3128402;Demais Municípios de Minas Gerais
3128501;Demais Municípios de Minas Gerais
3128600;Demais Municípios de Minas Gerais
3128709;Demais Municípios de Minas Gerais
3128808;Demais Municípios de Minas Gerais
3128907;Demais Municípios de Minas Gerais
3129004;Demais Municípios de Minas Gerais
3129103;Demais Municípios de Minas Gerais
3129202;Demais Municípios de Minas Gerais
3129301;RM do Vale do Aço
3129400;Demais Municípios de Minas Gerais
3129509;Demais Municípios de Minas Gerais
3129608;Demais Municípios de Minas Gerais
3129657;Demais Municípios de Minas Gerais
3129707;Demais Municípios de Minas Gerais
3129806;RM de Belo Horizonte
3129905;Demais Municípios de Minas Gerais
3130002;Demais Municípios de Minas Gerais
3130051;Demais Municípios de Minas Gerais
3130101;RM de Belo Horizonte
3130200;Demais Municípios de Minas Gerais
3130309;Demais Municípios de Minas Gerais
3130408;Demais Municípios de Minas Gerais
3130507;Demais Municípios de Minas Gerais
3130556;Demais Municípios de Minas Gerais
3130606;Demais Municípios de Minas Gerais
3130655;Demais Municípios de Minas Gerais
3130705;Demais Municípios de Minas Gerais
3130804;Demais Municípios de Minas Gerais
3130903;Demais Municípios de Minas Gerais
3131000;RM de Belo Horizonte
3131109;Demais Municípios de Minas Gerais
3131158;RM do Vale do Aço
3131208;Demais Municípios de Minas Gerais
3131307;RM do Vale do Aço
3131406;Demais Municípios de Minas Gerais
3131505;Demais Municípios de Minas Gerais
3131604;Demais Municípios de Minas Gerais
3131703;Demais Municípios de Minas Gerais
3131802;Demais Municípios de Minas Gerais
3131901;RM de Belo Horizonte
3132008;Demais Municípios de Minas Gerais
3132107;Demais Municípios de Minas Gerais
3132206;RM de Belo Horizonte
3132305;Demais Municípios de Minas Gerais
3132404;Demais Municípios de Minas Gerais
3132503;Demais Municípios de Minas Gerais
3132602;Demais Municípios de Minas Gerais
3132701;Demais Municípios de Minas Gerais
3132800;Demais Municípios de Minas Gerais
3132909;Demais Municípios de Minas Gerais
3133006;Demais Municípios de Minas Gerais
3133105;Demais Municípios de Minas Gerais
3133204;Demais Municípios de Minas Gerais
3133303;Demais Municípios de Minas Gerais
3133402;Demais Municípios de Minas Gerais
3133501;Demais Municípios de Minas Gerais
3133600;Demais Municípios de Minas Gerais
3133709;RM de Belo Horizonte
3133758;Demais Municípios de Minas Gerais
3133808;RM de Belo Horizonte
3133907;Demais Municípios de Minas Gerais
3134004;Demais Municípios de Minas Gerais
3134103;Demais Municípios de Minas Gerais
3134202;Demais Municípios de Minas Gerais
3134301;Demais Municípios de Minas Gerais
3134400;Demais Municípios de Minas Gerais
3134509;Demais Municípios de Minas Gerais
3134608;RM de Belo Horizonte
3134707;Demais Municípios de Minas Gerais
3134806;Demais Municípios de Minas Gerais
3134905;Demais Municípios de Minas Gerais
3135001;RM do Vale do Aço
3135050;Demais Municípios de Minas Gerais
3135076;Demais Municípios de Minas Gerais
3135100;Demais Municípios de Minas Gerais
3135209;Demais Municípios de Minas Gerais
3135308;Demais Municípios de Minas Gerais
3135357;Demais Municípios de Minas Gerais
3135407;Demais Municípios de Minas Gerais
3135456;Demais Municípios de Minas Gerais
3135506;Demais Municípios de Minas Gerais
3135605;Demais Municípios de Minas Gerais
3135704;Demais Municípios de Minas Gerais
3135803;Demais Municípios de Minas Gerais
3135902;Demais Municípios de Minas Gerais
3136009;Demais Municípios de Minas Gerais
3136108;RM do Vale do Aço
3136207;Demais Municípios de Minas Gerais
3136306;Demais Municípios de Minas Gerais
3136405;Demais Municípios de Minas Gerais
3136504;Demais Municípios de Minas Gerais
3136520;Demais Municípios de Minas Gerais
3136553;Demais Municípios de Minas Gerais
3136579;Demais Municípios de Minas Gerais
3136603;RM de Belo Horizonte
3136652;RM de Belo Horizonte
3136702;Demais Municípios de Minas Gerais
3136801;Demais Municípios de Minas Gerais
3136900;Demais Municípios de Minas Gerais
3136959;Demais Municípios de Minas Gerais
3137007;Demais Municípios de Minas Gerais
3137106;Demais Municípios de Minas Gerais
3137205;Demais Municípios de Minas Gerais
3137304;Demais Municípios de Minas Gerais
3137403;Demais Municípios de Minas Gerais
3137502;Demais Municípios de Minas Gerais
3137536;Demais Municípios de Minas Gerais
3137601;RM de Belo Horizonte
3137700;Demais Municípios de Minas Gerais
3137809;Demais Municípios de Minas Gerais
3137908;Demais Municípios de Minas Gerais
3138005;Demais Municípios de Minas Gerais
3138104;Demais Municípios de Minas Gerais
3138203;Demais Municípios de Minas Gerais
3138302;Demais Municípios de Minas Gerais
3138351;Demais Municípios de Minas Gerais
3138401;Demais Municípios de Minas Gerais
3138500;Demais Municípios de Minas Gerais
3138609;Demais Municípios de Minas Gerais
3138625;Demais Municípios de Minas Gerais
3138658;Demais Municípios de Minas Gerais
3138674;Demais Municípios de Minas Gerais
3138682;Demais Municípios de Minas Gerais
3138708;Demais Municípios de Minas Gerais
3138807;Demais Municípios de Minas Gerais
3138906;Demais Municípios de Minas Gerais
3139003;Demais Municípios de Minas Gerais
3139102;Demais Municípios de Minas Gerais
3139201;Demais Municípios de Minas Gerais
